,reviewid,Energy,Danceability,Happiness,Loudness,Acousticness,Instrumentalness,Liveness,Speechiness,Key,Tempo,Duration
5216,16915.0,0.650625,0.59525,0.4328375,-11.927125,0.15754500000000002,0.6702125000000001,0.17018750000000002,0.1383375,5.625,147.187625,308455.0
5217,16846.0,0.43653846153846154,0.4783076923076923,0.329,-10.348923076923077,0.5850076923076925,0.10371979999999997,0.17807692307692308,0.03684615384615385,5.461538461538462,127.52438461538462,219306.84615384616
5219,16902.0,0.23656666666666668,0.2896666666666667,0.18664166666666668,-13.630249999999998,0.8920833333333332,0.1375403333333333,0.1615,0.11605833333333336,5.666666666666667,89.33008333333333,303967.8333333333
5220,17000.0,0.6698888888888889,0.5906666666666668,0.41922222222222216,-7.62711111111111,0.13856342555555556,0.7206444444444444,0.3015888888888889,0.07817777777777776,5.333333333333333,122.67166666666668,150682.88888888888
5223,16893.0,0.7543333333333333,0.35433333333333333,0.6314166666666666,-6.283833333333334,0.3119833333333333,0.46150833333333324,0.28259166666666663,0.040358333333333336,5.833333333333333,129.34041666666664,152181.16666666666
5226,16903.0,0.6652499999999999,0.536,0.6773937499999999,-11.669500000000003,0.40160604375000003,0.31234065624999996,0.24410624999999997,0.268275,5.9375,143.6554375,120668.375
5227,16932.0,0.7361249999999999,0.5496874999999999,0.464125,-7.895624999999999,0.21421875,6.539999999999999e-05,0.25559375,0.3617125,4.8125,115.97456249999999,214759.5625
5229,16773.0,0.983,0.3468,0.07868,-6.34,1.0029e-05,0.713,0.19065000000000001,0.08137,5.5,136.5874,358138.6
5230,16913.0,0.8383333333333334,0.6651666666666667,0.8611666666666666,-7.727333333333333,0.2575,0.416996,0.10065,0.06121666666666667,7.333333333333333,136.67866666666666,425211.1666666667
5233,16896.0,0.3963111111111111,0.41311111111111104,0.417,-10.950000000000001,0.7706333333333334,0.7270444444444445,0.18498888888888887,0.04436666666666666,7.222222222222222,110.16011111111112,300119.0
5236,16901.0,0.9264166666666668,0.289,0.30795,-3.8801666666666663,0.016951833333333336,0.22717858333333332,0.1567916666666667,0.09868333333333333,6.666666666666667,139.37383333333332,191543.91666666666
5237,16895.0,0.65375,0.1795,0.06860000000000001,-14.54825,0.40925,0.62675,0.2268,0.08432499999999998,4.75,98.2995,1020439.25
5238,16871.0,0.6268750000000001,0.20375,0.10622500000000001,-7.6541250000000005,0.20274683875000002,0.7426250000000001,0.1902625,0.0480375,5.625,112.368125,504414.875
5240,16870.0,0.8411666666666667,0.6805,0.472875,-6.647916666666667,0.14784364166666666,0.028347325000000003,0.23515833333333333,0.19199999999999995,5.25,94.9645,163957.66666666666
5242,16774.0,0.452,0.126,0.06,-9.4485,0.161,0.8634999999999999,0.11815,0.0412,4.5,84.6885,1045380.0
5244,16997.0,0.8014666666666667,0.5114,0.35513999999999996,-5.911266666666667,0.13570266666666664,5.1e-06,0.25849999999999995,0.24815333333333336,6.066666666666666,118.60120000000002,271802.73333333334
5250,16866.0,0.6740769230769232,0.5631538461538461,0.34908461538461544,-8.927153846153846,0.13757485384615384,0.4694031538461539,0.12756153846153848,0.07223076923076922,5.615384615384615,133.32446153846155,237820.76923076922
5251,16868.0,0.3886,0.46579999999999994,0.10934000000000002,-13.852799999999998,0.37946,0.7018,0.08686,0.035300000000000005,7.6,119.0738,525418.8
5252,16924.0,0.4749,0.51775,0.20171250000000002,-12.1235,0.42246374999999997,0.6015625,0.136975,0.041325,5.75,111.95924999999998,287848.25
5253,16954.0,0.35444999999999993,0.3816428571428571,0.24705000000000002,-16.614214285714286,0.5038121428571428,0.6961285714285713,0.15077142857142858,0.06660714285714285,7.357142857142857,127.88235714285715,199603.7857142857
5254,16860.0,0.40424999999999994,0.436,0.16849999999999998,-11.705000000000002,0.5289,0.5600725000000001,0.25579999999999997,0.029375000000000005,9.0,94.287,338296.75
5256,16856.0,0.8069285714285713,0.41778571428571437,0.5328428571428572,-6.029214285714285,0.058208078571428574,0.002496457142857143,0.18925,0.058578571428571424,7.714285714285714,148.8077857142857,219548.42857142858
5257,16885.0,0.7690769230769232,0.7025384615384614,0.8613846153846154,-4.796230769230768,0.2519384615384615,9.691692307692305e-05,0.20793846153846157,0.06124615384615383,5.0,131.40246153846152,212800.0
5261,16772.0,0.8637272727272728,0.3865454545454546,0.5237272727272727,-4.613,0.012220676363636364,0.11420672727272727,0.10924545454545455,0.06500909090909089,5.090909090909091,131.29527272727276,193312.0
5262,16850.0,0.865,0.49424999999999997,0.661625,-6.80825,0.010755,0.4355552875,0.3061375,0.044875,5.25,139.320875,208176.625
5263,16888.0,0.7909999999999999,0.34269999999999995,0.17737,-6.7985,0.026889936999999996,0.634,0.25641,0.06512,6.1,124.58660000000002,349468.0
5264,16851.0,0.7085454545454545,0.5623636363636364,0.3344272727272727,-6.256454545454545,0.09455,0.016230752727272726,0.2628,0.07551818181818183,6.2727272727272725,133.18254545454545,209076.36363636365
5267,16738.0,0.38258000000000003,0.42089999999999994,0.19982000000000003,-16.762099999999997,0.66421,0.69995,0.10308999999999999,0.13247,5.9,122.45400000000002,272793.9
5268,16917.0,0.5694615384615385,0.5716153846153846,0.27561538461538465,-9.645615384615386,0.17965230769230767,0.5041327,0.2608692307692308,0.09394615384615385,6.0,139.9746923076923,260153.15384615384
5269,16844.0,0.7154166666666666,0.5585000000000001,0.3983666666666667,-6.816,0.10701177499999999,0.017861616666666667,0.24983333333333335,0.07761666666666667,4.833333333333333,115.81608333333332,237649.83333333334
5270,16950.0,0.7303333333333334,0.7272222222222221,0.5431111111111111,-8.941555555555556,0.1762622222222222,0.009140181666666667,0.18804444444444443,0.2722777777777778,5.777777777777778,127.70483333333333,172832.27777777778
5271,16869.0,0.7464285714285716,0.3717142857142857,0.5701428571428571,-5.799142857142859,0.1932142857142857,0.046146000000000006,0.22142857142857145,0.042485714285714286,2.7142857142857144,130.30342857142858,313674.4285714286
5275,16833.0,0.690125,0.42693749999999997,0.563,-9.284875000000001,0.334740625,0.5929812499999999,0.25598750000000003,0.04415,6.4375,134.060375,167606.6875
5278,16830.0,0.8347000000000001,0.6446,0.546,-4.166300000000001,0.03551749,0.07999598,0.18178,0.055700000000000006,5.6,119.04850000000002,253306.4
5280,16835.0,0.7603846153846153,0.5983846153846154,0.5451538461538461,-5.683846153846155,0.09083861538461538,0.006108544615384616,0.2922461538461538,0.05875384615384615,3.8461538461538463,119.67992307692307,223466.76923076922
5281,16826.0,0.7013999999999999,0.5204000000000001,0.5082000000000001,-8.6518,0.009310599999999999,0.5528000000000001,0.1982,0.027600000000000003,3.4,125.7882,201452.6
5282,16865.0,0.7046875,0.6578125,0.6810875,-7.0849375,0.25289187500000004,0.5767044375000001,0.2261125,0.0417625,4.6875,111.65593749999998,272127.4375
5284,16771.0,0.6522611111111112,0.43944444444444447,0.1793222222222222,-9.315444444444445,0.2300966666666667,0.29909571111111116,0.1698055555555556,0.05348888888888889,5.0,120.89683333333336,250394.94444444444
5285,16812.0,0.21172400000000002,0.6057400000000003,0.6574999999999999,-15.089400000000001,0.9629800000000002,0.1586127534,0.14734599999999998,0.075568,4.66,122.76834000000001,170573.58
5286,16831.0,0.8291818181818182,0.2840909090909091,0.4155999999999999,-5.683272727272728,0.07079635454545455,0.37616818181818185,0.21193636363636364,0.04340909090909091,5.090909090909091,143.98554545454547,223174.18181818182
5287,16867.0,0.7658333333333335,0.6821666666666667,0.4008333333333333,-8.123166666666668,0.0007121666666666666,0.6746666666666666,0.13811666666666664,0.04396666666666666,7.5,131.16233333333335,316200.6666666667
5288,16848.0,0.7441818181818182,0.637909090909091,0.5486363636363636,-5.594545454545455,0.092483,0.2049817263636364,0.21266363636363633,0.05261818181818183,6.454545454545454,129.29427272727273,228757.63636363635
5289,16859.0,0.48314117647058824,0.5468823529411765,0.39844705882352943,-10.392588235294117,0.3993823529411764,0.16122110176470592,0.27267647058823524,0.1434764705882353,6.176470588235294,112.03476470588234,196909.0
5290,16918.0,0.7491666666666666,0.3006666666666667,0.15851666666666664,-7.395499999999999,0.18435833333333332,0.4104776666666667,0.27503333333333335,0.06911666666666666,6.833333333333333,116.88133333333333,379489.5
5292,16920.0,0.6154999999999999,0.543875,0.7472499999999999,-11.303062500000001,0.86175,0.7883125000000001,0.13231874999999998,0.07636875,5.875,147.073625,148601.625
5294,16815.0,0.9417272727272727,0.33245454545454545,0.4385454545454545,-5.231000000000001,0.0013939718181818182,0.24599407272727272,0.18938181818181815,0.09720909090909093,4.090909090909091,137.88236363636364,188343.54545454544
5295,16702.0,0.6594375,0.6793750000000001,0.4493875000000001,-8.33025,0.10850911875000001,0.0014316943749999999,0.24190625000000004,0.14991874999999996,3.8125,114.3700625,219180.875
5299,16814.0,0.7898666666666666,0.5779333333333334,0.6368000000000001,-7.793666666666666,0.10499400000000002,0.014122080000000002,0.21335333333333337,0.23996666666666666,5.666666666666667,108.98353333333331,221143.13333333333
5301,16847.0,0.6593636363636363,0.3997272727272728,0.6422727272727273,-7.896545454545454,0.2738,0.6507272727272727,0.14166363636363635,0.07942727272727274,4.7272727272727275,145.12245454545456,322241.2727272727
5302,16827.0,0.4450909090909091,0.5332727272727272,0.1922727272727273,-10.087363636363637,0.5908727272727272,0.4106990909090909,0.13995454545454547,0.03346363636363637,4.636363636363637,112.27981818181819,183289.72727272726
5303,16807.0,0.5095,0.24020000000000005,0.11941000000000002,-12.0933,0.7561,0.49210000000000004,0.21633999999999998,0.05038,6.1,121.33579999999999,197769.3
5304,16806.0,0.5268333333333334,0.5360833333333334,0.4765,-7.376000000000001,0.5541308333333332,0.0028476124999999995,0.15135833333333332,0.08475,6.0,100.53508333333333,210689.41666666666
5306,16808.0,0.5668888888888889,0.6777777777777777,0.7416666666666667,-7.798333333333334,0.1031688888888889,0.023776724444444442,0.10264444444444445,0.04266666666666666,5.0,136.71422222222222,215148.0
5308,16880.0,0.42775000000000013,0.4256666666666667,0.4890333333333334,-12.181750000000001,0.6723333333333334,0.23974231500000007,0.35790833333333333,0.06504166666666666,3.4166666666666665,105.80799999999999,95438.91666666667
5309,16805.0,0.8008181818181819,0.5928181818181819,0.4552727272727272,-6.488,0.09664545454545453,0.029966390909090913,0.16771818181818185,0.058790909090909095,3.5454545454545454,109.03154545454548,226135.63636363635
5313,16813.0,0.4578333333333333,0.40874999999999995,0.21760833333333332,-15.415749999999997,0.512725,0.8165,0.18408333333333335,0.05263333333333334,5.75,115.79608333333333,243948.91666666666
5315,16765.0,0.37699583333333336,0.3418333333333334,0.37905833333333333,-16.662000000000003,0.7875833333333334,0.07446209166666667,0.36765000000000003,0.047474999999999996,5.75,113.53608333333334,164411.25
5321,16842.0,0.4961111111111111,0.3276666666666667,0.46561111111111114,-13.215333333333334,0.18083811111111112,0.41611777777777775,0.1313888888888889,0.0325,5.555555555555555,113.9981111111111,320616.3333333333
5323,16751.0,0.6594545454545455,0.44499999999999995,0.44399999999999995,-5.874363636363637,0.23672638181818184,0.2790191627272727,0.15586363636363634,0.036636363636363634,7.2727272727272725,118.2648181818182,176779.54545454544
5324,16755.0,0.5407692307692308,0.40792307692307694,0.46784615384615375,-10.696846153846154,0.5163076923076922,0.31132084615384614,0.14002307692307692,0.03583846153846154,2.5384615384615383,116.19823076923075,202450.15384615384
5325,16841.0,0.463,0.3812499999999999,0.39,-11.10425,0.43072499999999997,0.10086559999999999,0.1498875,0.040125,3.75,119.4295,304383.5
5326,16840.0,0.5331111111111112,0.25021111111111116,0.18391111111111108,-9.539333333333332,0.09120963333333335,0.5951111111111111,0.21481111111111112,0.0421,5.333333333333333,116.49344444444445,338160.0
5329,16766.0,0.3509,0.3327399999999999,0.10085000000000002,-11.9098,0.01319892,0.5072964,0.15638999999999997,0.03754999999999999,3.4,90.0785,247877.2
5330,16718.0,0.7107272727272728,0.5670000000000001,0.5988181818181819,-5.923727272727273,0.05692727272727272,0.007897945454545453,0.23616363636363635,0.059327272727272735,6.818181818181818,126.90572727272728,217489.81818181818
5332,16752.0,0.9022727272727273,0.2941818181818182,0.15607272727272728,-6.141545454545454,0.0028137454545454545,0.5641727272727273,0.21980000000000002,0.08317272727272727,5.363636363636363,115.56427272727274,286326.0
5333,16720.0,0.6643,0.4264,0.40700000000000003,-7.504599999999999,0.0884061,0.21167123399999999,0.10507000000000002,0.03767,7.0,111.9328,233948.0
5334,16740.0,0.677,0.3986476190476191,0.41821904761904755,-7.249190476190476,0.3545364047619048,0.10287283523809525,0.24876190476190477,0.04624761904761904,4.333333333333333,122.91771428571424,113988.57142857143
5338,16878.0,0.47755555555555557,0.31933333333333336,0.3148888888888889,-10.176333333333332,0.006197561111111111,0.17928532222222227,0.1614,0.030422222222222222,2.6666666666666665,113.22444444444444,281751.1111111111
5339,16749.0,0.8047692307692308,0.38430769230769235,0.4649230769230769,-6.241692307692308,0.23607647692307693,0.8304615384615384,0.14466923076923077,0.04345384615384615,4.076923076923077,141.65123076923075,186461.15384615384
5340,16864.0,0.7626666666666665,0.628,0.7309333333333334,-4.5722,0.38426000000000005,0.030334504666666668,0.22133333333333333,0.27766666666666673,5.2,103.52206666666666,245861.6
5342,16754.0,0.7633888888888889,0.6595,0.44022222222222224,-8.66061111111111,0.032254222222222226,0.657553888888889,0.22395555555555557,0.13570000000000004,5.277777777777778,133.09977777777777,267539.1666666667
5343,16739.0,0.7032307692307692,0.5272307692307693,0.6111538461538463,-7.550076923076923,0.19748161538461537,0.20870318769230772,0.14134615384615384,0.04715384615384615,3.076923076923077,130.83961538461537,206356.84615384616
5344,16744.0,0.793272727272727,0.22094545454545456,0.3487454545454545,-7.415818181818182,0.0015486454545454546,0.7012644545454546,0.3442545454545454,0.060227272727272727,6.0,133.66254545454544,215133.36363636365
5347,16820.0,0.5562714285714285,0.4198571428571428,0.5535,-12.871285714285714,0.5287142857142857,0.6102057142857144,0.15975714285714288,0.06781428571428573,3.2857142857142856,114.51228571428571,664988.5714285715
5348,16729.0,0.6479,0.4725999999999999,0.24175999999999997,-8.599100000000002,0.1604082,0.57143,0.16926000000000002,0.06301,4.9,121.99530000000001,280800.1
5350,16734.0,0.5219166666666667,0.5526666666666666,0.4673333333333334,-13.396500000000001,0.8308333333333332,0.9,0.12231666666666667,0.03388333333333333,3.8333333333333335,98.10883333333334,343684.5
5351,16746.0,0.6109,0.3581,0.19439999999999996,-7.221500000000001,0.11647892700000002,0.34521,0.20371999999999998,0.035070000000000004,3.1,121.20439999999999,251155.5
5354,16743.0,0.939642857142857,0.41921428571428576,0.3988357142857143,-5.405928571428572,0.8037142857142856,0.5033735714285713,0.40378571428571425,0.08442142857142856,6.714285714285714,113.57450000000001,156300.92857142858
5355,16728.0,0.7305294117647059,0.39652941176470585,0.45135294117647057,-5.868,0.31717705882352937,0.12250532411764707,0.1610705882352941,0.045088235294117644,6.294117647058823,134.875,189032.11764705883
5357,16818.0,0.6675333333333333,0.5381333333333332,0.4520933333333333,-11.2142,0.6104733333333333,0.7827666666666667,0.2509133333333334,0.08561333333333333,4.933333333333334,117.52546666666667,240142.26666666666
5362,16660.0,0.8893076923076924,0.42923076923076925,0.32058461538461536,-4.309076923076923,0.008929653846153846,0.13551915384615384,0.1830615384615385,0.1647769230769231,5.538461538461538,128.57984615384615,196280.92307692306
5363,16800.0,0.6830000000000002,0.41483333333333333,0.4232499999999999,-6.1205,0.24044725,0.032724793333333335,0.23506666666666667,0.04448333333333334,5.166666666666667,126.27816666666665,240501.0
5364,16742.0,0.7287692307692308,0.3088461538461538,0.3093846153846154,-7.523461538461539,0.08923126153846153,0.2960923076923077,0.21934615384615386,0.05263846153846153,4.461538461538462,117.12899999999999,277694.76923076925
5366,16796.0,0.3624076923076923,0.48776923076923073,0.23795384615384615,-14.53046153846154,0.5720769230769231,0.43731182307692307,0.20503076923076924,0.04381538461538462,4.923076923076923,124.89015384615382,235929.3076923077
5367,16708.0,0.6901818181818181,0.421909090909091,0.5038181818181817,-8.459454545454546,0.32206545454545454,0.2313829636363636,0.1780818181818182,0.03550909090909091,4.636363636363637,120.53109090909089,228012.0909090909
5368,16710.0,0.4820000000000001,0.5981538461538461,0.4914615384615384,-7.663,0.38027692307692307,0.00498167,0.11476923076923076,0.04517692307692308,4.923076923076923,118.98707692307693,205707.46153846153
5370,16733.0,0.6844733333333333,0.4137000000000001,0.3615799999999999,-10.409300000000004,0.3369999666666666,0.4759575,0.3496533333333333,0.08321666666666666,6.166666666666667,117.83159999999998,391841.4
5372,16794.0,0.6439999999999999,0.451,0.11349999999999999,-11.302,0.08595,0.22139999999999999,0.3865,0.10089999999999999,7.5,107.983,1082396.5
5373,16781.0,0.6599,0.2512,0.20692,-8.628899999999998,0.1594892,0.10620339999999999,0.18198999999999999,0.07742000000000002,4.6,122.01769999999999,376385.2
5374,16816.0,0.8846666666666666,0.7781666666666668,0.36199999999999993,-3.156166666666667,0.02205766666666667,0.15894065,0.17051666666666668,0.17278333333333337,5.5,108.94183333333332,246635.5
5378,16791.0,0.7551833333333334,0.6288333333333334,0.6581666666666667,-4.62325,0.14748166666666668,0.027784523333333335,0.25235,0.033800000000000004,5.333333333333333,117.0796666666667,193491.0
5379,16721.0,0.6022727272727273,0.6211818181818182,0.49371818181818194,-9.388363636363637,0.25769090909090914,0.09946788181818182,0.20564545454545458,0.13907272727272726,5.090909090909091,132.46,202800.0
5381,16792.0,0.8859999999999999,0.3074,0.3258,-5.264,0.1291256,0.882,0.23575999999999997,0.056620000000000004,6.2,111.79780000000001,179581.4
5382,16696.0,0.771111111111111,0.35277777777777775,0.29279999999999995,-7.599,0.02685733333333333,0.10223483333333334,0.21896666666666664,0.05899999999999999,7.222222222222222,116.39811111111112,294280.1111111111
5384,16716.0,0.690642857142857,0.6272142857142856,0.4271428571428572,-8.871857142857143,0.21161428571428573,0.027778792857142857,0.22805714285714282,0.2059142857142857,5.142857142857143,140.488,248719.92857142858
5385,16686.0,0.43589090909090905,0.6507272727272727,0.6046363636363636,-11.27727272727273,0.4998181818181818,0.020160581818181818,0.16722727272727275,0.04792727272727273,5.2727272727272725,111.1758181818182,310246.0909090909
5386,16790.0,0.6864166666666667,0.6008333333333333,0.2516166666666667,-7.684083333333334,0.10367725,0.4658083333333333,0.18543333333333334,0.04210833333333333,6.833333333333333,126.13,319982.9166666667
5387,16838.0,0.3652222222222222,0.35077777777777774,0.19274444444444447,-10.125222222222222,0.64,0.09388104555555557,0.14427777777777775,0.03573333333333333,2.3333333333333335,104.9191111111111,243700.77777777778
5388,16634.0,0.6859999999999999,0.26316666666666666,0.2219,-7.770166666666667,0.007635,0.3619333333333334,0.20070000000000002,0.06243333333333334,6.0,135.13216666666668,453816.6666666667
5389,16717.0,0.7162666666666666,0.6854,0.5676666666666667,-5.144533333333334,0.14474933333333337,0.0,0.27209333333333335,0.12066666666666666,7.0,132.36533333333333,233915.6
5390,16711.0,0.44020000000000004,0.5157999999999999,0.3996,-5.6114,0.8496,0.00385594,0.11027,0.03311,7.1,136.53249999999997,234363.9
5391,16685.0,0.6773999999999999,0.304,0.3569,-9.602099999999998,0.223512,0.6983999999999999,0.22874999999999995,0.05475,5.1,124.3895,253949.6
5394,16706.0,0.705,0.6789090909090908,0.571090909090909,-6.1321818181818175,0.14997272727272729,0.03905204545454546,0.11680909090909092,0.03445454545454545,7.181818181818182,121.04672727272727,310163.36363636365
5395,16712.0,0.7770909090909089,0.4874545454545455,0.32451818181818176,-5.613090909090909,0.09159546363636363,0.2123399090909091,0.19039090909090908,0.05016363636363636,4.909090909090909,124.54254545454545,236071.63636363635
5396,16713.0,0.7853999999999999,0.593,0.7955000000000001,-6.0205,0.05375800000000001,6.0159000000000005e-05,0.22635,0.031740000000000004,6.2,110.91999999999999,211767.7
5400,16640.0,0.5273072727272727,0.3041363636363636,0.3154181818181818,-6.161090909090908,0.26319654545454546,0.21785266363636363,0.16227272727272732,0.06686363636363636,8.090909090909092,110.62827272727273,351961.36363636365
5402,16715.0,0.7726999999999999,0.4141,0.5019,-5.0439,0.0313325,0.10632320000000002,0.17575999999999997,0.03277,6.0,138.8801,244068.1
5403,16783.0,0.414,0.5458000000000001,0.2586133333333334,-8.8654,0.6889333333333332,0.04511273333333334,0.12652000000000005,0.03032666666666667,6.733333333333333,119.64040000000001,254261.66666666666
5405,16703.0,0.8993333333333333,0.4185000000000001,0.5949166666666666,-3.509833333333333,0.06889633333333335,0.004065034166666666,0.2614583333333333,0.078575,6.333333333333333,152.63766666666666,156000.08333333334
5406,16649.0,0.7234545454545454,0.48618181818181816,0.39399999999999996,-5.3394545454545455,0.2447445454545454,0.030839500909090902,0.21392727272727272,0.040845454545454546,5.090909090909091,106.22618181818184,256206.27272727274
5407,16694.0,0.661,0.6223636363636363,0.5321,-8.979272727272727,0.15273854545454546,0.02569850181818182,0.19539090909090912,0.1464181818181818,3.3636363636363638,110.51418181818181,208985.45454545456
5408,16705.0,0.6394545454545455,0.5985454545454546,0.4612363636363636,-6.9061818181818175,0.2736454545454545,0.0008852263636363636,0.2066636363636363,0.03662727272727273,4.909090909090909,120.79281818181818,284568.36363636365
5409,16693.0,0.44891666666666663,0.4916666666666667,0.2793416666666667,-10.582583333333334,0.40925000000000006,0.10957499999999999,0.1348083333333333,0.03340833333333334,5.5,115.01716666666668,293382.1666666667
5410,16699.0,0.7738461538461541,0.5750000000000001,0.4647692307692308,-5.057615384615384,0.15057692307692308,7.76923076923077e-05,0.16932307692307694,0.22202307692307688,7.3076923076923075,128.50938461538462,250776.46153846153
5411,16698.0,0.8504545454545454,0.3397272727272727,0.28627272727272723,-5.460636363636364,0.09651649181818182,0.14668354454545454,0.34800000000000003,0.05122727272727272,4.636363636363637,114.68927272727272,243579.9090909091
5412,16695.0,0.40269166666666667,0.4775,0.29083333333333333,-15.810249999999998,0.5330916666666666,0.6607366666666666,0.12085,0.08254166666666668,6.833333333333333,119.26266666666668,249730.5
5414,16697.0,0.49972727272727274,0.49127272727272725,0.41154545454545455,-11.965545454545456,0.3186154545454546,0.7686363636363637,0.13067272727272727,0.039245454545454535,4.181818181818182,136.37872727272728,285012.0909090909
5415,16784.0,0.7737058823529411,0.5979411764705882,0.44082352941176467,-6.451705882352941,0.1870647058823529,1.24e-05,0.31168235294117647,0.27438823529411766,4.823529411764706,108.94917647058823,253634.0
5416,16664.0,0.39144342857142855,0.24420285714285717,0.050091428571428565,-18.097199999999997,0.3879957142857142,0.22548531428571428,0.14985142857142855,0.19151428571428575,6.742857142857143,103.70731428571429,1176113.9142857143
5417,16631.0,0.6512222222222223,0.5137777777777778,0.23446666666666666,-9.00711111111111,0.35294777777777775,0.6103509666666667,0.15002222222222222,0.04543333333333334,4.888888888888889,115.83211111111112,298853.22222222225
5418,16676.0,0.5571714285714285,0.662357142857143,0.4817857142857143,-8.770285714285716,0.6174428571428571,0.0691006257142857,0.1264714285714286,0.03330714285714286,4.214285714285714,122.53949999999999,190223.7142857143
5419,16681.0,0.5942727272727273,0.5808181818181818,0.32633636363636365,-10.328727272727276,0.4190636363636363,0.675969090909091,0.21169090909090907,0.04321818181818182,4.2727272727272725,120.54827272727275,235196.45454545456
5420,16777.0,0.7199090909090908,0.7300909090909091,0.6541818181818182,-5.748181818181818,0.025939999999999998,0.21040909090909088,0.14554545454545453,0.036800000000000006,4.090909090909091,125.73027272727272,240689.63636363635
5422,16767.0,0.5828571428571429,0.3348571428571429,0.16357142857142853,-9.099428571428572,0.18681357142857144,0.30804400000000004,0.17557142857142857,0.043457142857142854,3.2857142857142856,106.21957142857143,285519.85714285716
5425,16674.0,0.10921176470588237,0.5023529411764707,0.39854705882352937,-20.42870588235294,0.8891764705882353,0.09584763647058823,0.10660000000000004,0.04291176470588235,3.8823529411764706,111.35382352941176,258826.70588235295
5428,16704.0,0.16226,0.2428,0.06606,-18.2406,0.303666,0.7464000000000001,0.10664,0.0388,5.4,93.61299999999999,800090.8
5430,16662.0,0.33925,0.33187500000000003,0.16578749999999998,-8.44225,0.7746249999999999,0.10369618750000002,0.1195,0.0310375,2.375,106.407125,249571.625
5431,16678.0,0.7480769230769231,0.6823076923076923,0.44859999999999994,-12.290153846153846,0.1031545153846154,0.7660769230769232,0.19283076923076925,0.06646153846153846,5.461538461538462,123.25107692307695,206698.76923076922
5432,16680.0,0.7373000000000001,0.48319999999999996,0.50089,-6.502,0.35266,0.11599958000000002,0.17808,0.03883,5.8,116.34740000000002,221113.6
5436,16670.0,0.3278181818181818,0.5050909090909091,0.3063636363636364,-10.094454545454546,0.6606363636363637,0.04784907272727273,0.13097272727272727,0.04191818181818183,2.909090909090909,123.16090909090909,201123.63636363635
5438,16779.0,0.6251,0.44210000000000005,0.23418,-7.8331,0.51878,0.329331,0.16521999999999998,0.048380000000000006,4.8,118.1617,293652.5
5439,16564.0,0.978125,0.24639999999999998,0.1263375,-3.711625,0.00074195625,0.14130957000000002,0.273675,0.1324875,6.125,145.923875,264127.0
5441,16666.0,0.7501666666666668,0.6851666666666668,0.63075,-6.3185,0.11017666666666666,0.007841976666666667,0.155075,0.06651666666666667,4.0,126.54266666666668,216473.33333333334
5442,16667.0,0.7906666666666667,0.39769999999999994,0.4013166666666667,-7.075500000000001,0.0092228425,0.26386853166666663,0.2081833333333333,0.05558333333333334,3.6666666666666665,119.39291666666668,202315.5
5445,16602.0,0.8742666666666667,0.38133333333333325,0.5095333333333333,-4.848199999999999,0.0035527306666666664,0.36643953333333334,0.17508666666666664,0.10651999999999999,3.7333333333333334,145.72333333333333,198594.53333333333
5447,16665.0,0.6547499999999999,0.36941666666666667,0.4001666666666667,-8.485833333333334,0.3884283333333333,0.268300705,0.2621666666666667,0.16119166666666665,6.333333333333333,102.89016666666669,231989.33333333334
5448,16768.0,0.5836727272727273,0.5579999999999999,0.3471727272727272,-8.768545454545453,0.14765000000000003,0.4395972727272728,0.3370818181818182,0.1251181818181818,4.545454545454546,127.90481818181819,242782.63636363635
5451,16643.0,0.5424,0.2889,0.1337,-8.7549,0.187141,0.44225000000000003,0.1816,0.03652,6.0,126.00049999999999,277778.7
5453,16760.0,0.701846153846154,0.543923076923077,0.40766923076923073,-8.529769230769231,0.14097476923076924,0.01429530769230769,0.12203076923076922,0.057915384615384605,5.6923076923076925,120.92930769230769,285143.1538461539
5454,16636.0,0.6865384615384615,0.6223076923076925,0.5474615384615383,-7.803615384615385,0.1224459230769231,0.0449926776923077,0.20414615384615387,0.03201538461538462,5.3076923076923075,119.04400000000001,222783.61538461538
5455,16647.0,0.7811818181818182,0.7191818181818183,0.5433636363636364,-6.114727272727271,0.028022181818181814,0.0019365454545454547,0.19694545454545456,0.19543636363636363,6.0,137.24800000000002,214527.27272727274
5456,16659.0,0.8574285714285714,0.34528571428571425,0.5054285714285714,-5.302714285714286,0.4509714285714285,0.8932857142857143,0.32628571428571423,0.045599999999999995,7.142857142857143,109.0442857142857,293573.85714285716
5457,16644.0,0.4817777777777778,0.3651111111111111,0.30612777777777783,-12.60338888888889,0.49380500000000005,0.6798405722222223,0.18628333333333336,0.04052777777777777,3.5555555555555554,139.64055555555555,260985.27777777778
5459,16657.0,0.37518181818181817,0.22406363636363638,0.10083636363636363,-13.52681818181818,0.49388409090909086,0.728091259090909,0.13756363636363636,0.039690909090909096,4.818181818181818,100.54027272727272,227786.45454545456
5461,16637.0,0.73768,0.39190909090909093,0.5886363636363636,-10.307818181818181,0.5746727272727273,0.8132727272727274,0.14482727272727278,0.055254545454545445,4.818181818181818,140.13954545454547,161076.27272727274
5462,16654.0,0.650888888888889,0.6910000000000001,0.24578888888888895,-10.069333333333335,0.018540044444444445,0.6079222222222223,0.09117777777777776,0.06093333333333333,4.888888888888889,119.6608888888889,343383.77777777775
5463,16650.0,0.5091111111111111,0.43366666666666664,0.2824666666666666,-8.672999999999998,0.26570000000000005,0.21945522222222222,0.2248888888888889,0.03375555555555556,6.444444444444445,110.51866666666668,363423.55555555556
